Gender,Age,Height,Weight,Calories,BMI,,,,,,
female,30.2,182,81,39,24.32,,,,,,
male,56.6,196,94,163,24.57,,,,,,
female,19.9,162,63,190,24.09,,,,,,
female,24.6,172,63,86,21.11,,,,,,
male,70.8,193,98,235,26.25,,,,,,
male,73.6,175,76,131,24.90,,,,,,
male,52.1,196,101,226,26.23,,,,,,
female,25.6,164,60,95,22.27,,,,,,
male,20.5,189,91,11,25.33,,,,,,
female,54.5,160,61,8,23.76,,,,,,
male,50.6,173,80,61,26.78,,,,,,
male,51.2,182,84,205,25.08,,,,,,
female,23.3,183,76,33,22.80,,,,,,
female,37.3,168,64,88,22.64,,,,,,
female,31.5,147,53,66,24.35,,,,,,
male,21.0,191,97,79,26.45,,,,,,
male,42.5,197,101,73,26.03,,,,,,
male,21.9,190,89,59,24.51,,,,,,
male,27.0,179,74,42,23.22,,,,,,
male,77.1,190,90,156,25.07,,,,,,
female,49.4,174,75,32,24.66,,,,,,
male,38.7,174,77,75,25.30,,,,,,
female,28.8,158,56,165,22.43,,,,,,
female,42.1,159,64,171,25.50,,,,,,
female,21.8,162,60,49,23.05,,,,,,
female,27.1,166,64,152,23.30,,,,,,
male,36.8,195,102,169,26.81,,,,,,
male,20.3,179,86,8,26.67,,,,,,
female,68.4,169,68,170,23.51,,,,,,
female,41.6,167,63,35,22.75,,,,,,
male,22.2,181,84,187,25.46,,,,,,
female,44.9,160,57,129,22.14,,,,,,
female,29.3,163,63,66,23.65,,,,,,
male,51.4,184,86,155,25.29,,,,,,
male,41.1,184,87,182,25.61,,,,,,
female,26.0,170,68,86,23.55,,,,,,
male,69.2,183,82,109,24.51,,,,,,
male,33.9,184,84,62,24.63,,,,,,
female,26.8,166,62,139,22.64,,,,,,
female,75.4,181,80,31,24.30,,,,,,
male,77.3,179,80,62,25.15,,,,,,
female,29.8,198,88,90,22.43,,,,,,
male,32.9,189,81,112,22.76,,,,,,
male,58.9,181,88,212,26.73,,,,,,
female,76.2,162,58,24,22.05,,,,,,
male,36.6,193,91,126,24.42,,,,,,
male,43.9,180,80,16,24.90,,,,,,
female,36.6,153,52,32,22.04,,,,,,
male,54.3,200,101,186,25.28,,,,,,
female,73.4,170,73,90,25.28,,,,,,
female,61.1,175,81,33,26.70,,,,,,
male,22.1,188,89,44,25.38,,,,,,
male,35.4,193,90,116,24.16,,,,,,
male,30.9,182,84,30,25.25,,,,,,
female,73.2,170,72,105,25.20,,,,,,
male,58.2,199,105,48,26.52,,,,,,
male,19.4,205,95,48,22.74,,,,,,
male,69.1,180,85,78,26.15,,,,,,
male,29.1,180,82,128,25.37,,,,,,
female,27.0,152,55,86,23.73,,,,,,
female,24.7,161,57,98,21.89,,,,,,
male,32.0,172,73,16,24.58,,,,,,
female,32.2,146,51,192,23.92,,,,,,
male,76.0,189,93,133,26.07,,,,,,
male,31.4,184,82,106,23.95,,,,,,
female,36.8,164,61,81,22.66,,,,,,
male,42.7,202,106,64,25.93,,,,,,
male,25.8,198,100,25,25.57,,,,,,
male,21.9,170,75,118,25.85,,,,,,
male,75.2,177,87,15,27.73,,,,,,
male,35.4,186,94,115,27.24,,,,,,
male,52.1,191,88,102,24.14,,,,,,
male,19.8,171,75,12,25.36,,,,,,
male,54.9,187,97,25,27.82,,,,,,
male,36.2,197,94,44,24.28,,,,,,
female,28.2,169,67,138,23.42,,,,,,
male,29.7,189,88,8,24.85,,,,,,
female,46.8,171,63,159,21.70,,,,,,
male,26.2,189,90,32,25.23,,,,,,
male,24.9,169,79,101,27.58,,,,,,
female,28.6,160,55,21,21.52,,,,,,
male,51.7,182,85,193,25.52,,,,,,
male,47.2,175,80,24,26.06,,,,,,
female,43.6,161,62,2,23.83,,,,,,
female,63.4,180,72,109,22.10,,,,,,
male,59.4,191,91,6,24.93,,,,,,
male,72.4,193,100,120,26.81,,,,,,
male,31.0,176,72,11,23.47,,,,,,
female,76.1,142,45,21,22.20,,,,,,
male,41.7,183,86,182,25.72,,,,,,
female,24.0,170,68,51,23.63,,,,,,
female,48.1,161,59,118,22.75,,,,,,
female,19.2,158,54,55,21.51,,,,,,
female,30.8,160,56,68,21.95,,,,,,
female,34.9,179,73,90,22.70,,,,,,
male,35.5,182,85,142,25.87,,,,,,
female,46.4,164,63,84,23.47,,,,,,
female,69.6,159,62,7,24.22,,,,,,
female,65.8,157,59,39,23.77,,,,,,
female,66.5,180,74,172,22.85,,,,,,
male,23.5,189,87,75,24.19,,,,,,
female,36.7,170,67,42,22.92,,,,,,
female,51.7,155,52,52,21.83,,,,,,
female,46.3,160,52,123,20.32,,,,,,
female,63.8,172,67,10,22.77,,,,,,
female,54.6,165,67,8,24.60,,,,,,
male,47.2,190,96,13,26.71,,,,,,
male,46.5,184,84,53,24.96,,,,,,
male,32.1,184,88,16,26.25,,,,,,
female,61.1,166,67,207,24.25,,,,,,
female,34.3,167,67,43,23.85,,,,,,
female,26.5,167,67,95,23.72,,,,,,
female,31.2,172,67,69,22.70,,,,,,
female,46.2,161,63,130,24.34,,,,,,
male,20.7,181,77,77,23.42,,,,,,
male,34.0,205,102,198,24.31,,,,,,
female,35.7,185,78,117,22.95,,,,,,
female,47.3,167,65,196,23.46,,,,,,
male,43.0,183,82,122,24.53,,,,,,
female,26.1,168,65,196,22.98,,,,,,
female,27.5,155,49,34,20.34,,,,,,
female,18.4,156,49,7,20.18,,,,,,
male,37.1,180,87,26,26.88,,,,,,
female,36.7,139,47,206,24.13,,,,,,
male,38.5,188,92,189,25.92,,,,,,
male,73.3,186,91,17,26.11,,,,,,
female,68.9,160,65,156,25.54,,,,,,
male,50.8,184,82,30,24.12,,,,,,
female,26.1,162,60,68,23.05,,,,,,
female,29.1,162,64,61,24.36,,,,,,
male,28.8,184,80,56,23.71,,,,,,
male,20.2,176,73,134,23.30,,,,,,
female,59.9,162,61,54,23.26,,,,,,
male,28.4,186,86,172,24.83,,,,,,
female,36.0,146,48,18,22.43,,,,,,
female,64.8,167,66,200,23.81,,,,,,
male,48.0,184,86,138,25.54,,,,,,
female,65.3,146,52,69,24.49,,,,,,
female,60.5,165,64,140,23.36,,,,,,
male,39.5,188,92,155,25.97,,,,,,
female,27.8,169,63,63,22.09,,,,,,
female,30.3,172,67,37,22.79,,,,,,
female,62.6,161,61,67,23.63,,,,,,
female,26.2,164,61,86,22.62,,,,,,
female,35.8,175,67,78,21.79,,,,,,
female,35.3,157,63,11,25.64,,,,,,
male,64.2,209,108,205,24.66,,,,,,
male,20.0,169,67,67,23.64,,,,,,
male,20.0,185,81,73,23.68,,,,,,
male,40.5,175,73,100,23.58,,,,,,
male,21.0,188,85,11,23.92,,,,,,
female,70.4,172,75,27,25.34,,,,,,
male,72.5,168,77,43,27.20,,,,,,
male,62.7,155,61,66,25.39,,,,,,
female,25.3,144,49,186,23.76,,,,,,
male,52.9,177,86,10,27.49,,,,,,
male,63.3,183,82,152,24.45,,,,,,
male,46.0,198,95,35,24.21,,,,,,
female,27.4,146,45,162,21.29,,,,,,
female,31.7,151,57,2,25.06,,,,,,
female,62.1,162,60,113,22.72,,,,,,
male,76.0,190,95,54,26.35,,,,,,
male,44.8,186,87,20,25.18,,,,,,
female,67.3,173,72,45,23.90,,,,,,
male,58.0,194,103,150,27.10,,,,,,
female,29.7,153,59,144,25.34,,,,,,
female,69.8,182,81,105,24.32,,,,,,
female,36.0,175,70,94,22.86,,,,,,
male,22.1,184,81,29,24.05,,,,,,
female,19.6,163,60,50,22.54,,,,,,
female,50.3,161,66,173,25.58,,,,,,
male,48.9,174,79,54,26.06,,,,,,
female,73.7,176,78,221,25.18,,,,,,
female,57.5,155,62,67,25.63,,,,,,
female,47.0,164,58,195,21.59,,,,,,
female,23.6,159,55,22,21.86,,,,,,
male,26.8,183,84,74,25.09,,,,,,
female,63.7,170,70,74,24.23,,,,,,
male,21.4,186,83,29,24.02,,,,,,
male,22.1,183,84,182,25.10,,,,,,
male,63.9,204,111,83,26.64,,,,,,
male,25.7,183,87,32,26.10,,,,,,
female,45.1,157,61,185,24.84,,,,,,
male,65.3,190,91,226,25.22,,,,,,
male,55.6,184,90,159,26.54,,,,,,
male,35.7,185,79,48,23.16,,,,,,
male,35.4,190,94,118,26.12,,,,,,
female,76.8,187,93,77,26.85,,,,,,
male,30.7,186,87,41,25.24,,,,,,
female,38.4,135,42,58,23.19,,,,,,
male,74.0,196,98,52,25.65,,,,,,
female,46.3,162,60,114,22.91,,,,,,
female,20.7,165,66,24,24.24,,,,,,
female,27.4,132,38,17,22.04,,,,,,
male,38.4,188,91,216,25.77,,,,,,
female,25.8,155,52,28,21.52,,,,,,
female,38.2,158,61,30,24.29,,,,,,
male,44.8,176,75,53,24.18,,,,,,
female,18.2,167,65,124,23.24,,,,,,
male,24.8,177,83,75,26.40,,,,,,
female,33.8,164,60,21,22.20,,,,,,
male,50.2,201,98,111,24.34,,,,,,
male,34.7,193,93,6,24.72,,,,,,
female,44.3,164,64,149,23.69,,,,,,
female,36.7,185,73,142,21.46,,,,,,
male,72.3,180,89,183,27.42,,,,,,
male,33.0,181,82,122,24.99,,,,,,
female,53.1,174,72,75,23.92,,,,,,
male,51.4,187,87,79,24.89,,,,,,
female,19.1,160,59,10,23.21,,,,,,
male,49.9,172,73,82,24.68,,,,,,
male,19.8,176,80,48,25.99,,,,,,
female,76.3,150,59,26,26.21,,,,,,
female,74.5,164,68,100,25.08,,,,,,
male,42.6,195,98,180,25.79,,,,,,
female,48.0,167,64,123,23.18,,,,,,
female,71.2,177,74,81,23.65,,,,,,
female,55.6,180,75,71,23.12,,,,,,
male,69.7,199,103,140,25.82,,,,,,
male,52.5,195,99,139,26.13,,,,,,
male,70.3,192,93,182,25.05,,,,,,
female,50.7,162,62,174,23.56,,,,,,
female,22.7,174,65,44,21.42,,,,,,
female,23.1,166,64,98,23.02,,,,,,
female,53.1,179,78,27,24.34,,,,,,
male,49.8,201,104,143,25.75,,,,,,
male,46.8,185,82,113,24.07,,,,,,
male,24.6,179,84,32,26.22,,,,,,
female,54.0,182,76,114,22.83,,,,,,
female,47.3,180,71,25,21.84,,,,,,
male,44.8,182,88,72,26.32,,,,,,
female,29.7,151,53,29,23.16,,,,,,
female,47.5,150,48,137,21.37,,,,,,
female,70.2,159,61,22,24.05,,,,,,
female,25.7,157,50,115,20.32,,,,,,
female,33.6,166,69,186,24.86,,,,,,
male,29.8,173,77,110,25.60,,,,,,
female,36.3,157,54,109,22.06,,,,,,
male,48.2,188,85,51,24.10,,,,,,
male,35.2,187,91,42,26.12,,,,,,
female,54.4,165,67,63,24.50,,,,,,
male,26.9,200,105,29,26.29,,,,,,
female,30.9,174,74,40,24.37,,,,,,
female,76.6,154,58,79,24.11,,,,,,
female,21.2,175,64,4,20.95,,,,,,
male,31.0,178,79,40,24.90,,,,,,
female,70.7,154,57,61,24.01,,,,,,
female,69.6,161,59,26,22.84,,,,,,
male,59.7,177,84,24,26.52,,,,,,
male,44.3,187,89,198,25.41,,,,,,
female,23.2,161,57,27,21.85,,,,,,
female,37.1,170,66,5,22.87,,,,,,
male,24.6,188,95,89,26.73,,,,,,
female,66.6,164,69,88,25.63,,,,,,
female,21.6,174,68,4,22.22,,,,,,
female,48.7,160,60,86,23.51,,,,,,
female,48.9,158,63,123,25.30,,,,,,
male,76.8,183,82,63,24.65,,,,,,
male,47.3,188,88,106,25.06,,,,,,
female,76.4,171,75,86,25.57,,,,,,
female,32.2,161,63,3,24.23,,,,,,
female,42.2,154,57,8,24.17,,,,,,
female,43.0,146,49,103,23.03,,,,,,
female,27.2,161,60,78,23.44,,,,,,
female,77.3,169,66,201,23.19,,,,,,
male,36.0,193,97,158,26.24,,,,,,
male,73.1,189,96,246,26.81,,,,,,
female,41.8,156,56,83,22.78,,,,,,
male,56.1,180,84,142,26.14,,,,,,
female,52.1,165,66,161,23.98,,,,,,
male,71.9,170,76,14,26.48,,,,,,
female,66.8,153,54,192,23.04,,,,,,
female,34.9,178,73,56,22.85,,,,,,
male,50.2,190,100,17,27.47,,,,,,
male,37.0,175,75,113,24.61,,,,,,
female,73.5,157,63,149,25.46,,,,,,
female,37.2,162,63,60,24.03,,,,,,
female,59.8,151,53,31,23.19,,,,,,
male,38.3,197,100,112,25.56,,,,,,
female,19.9,152,51,27,22.05,,,,,,
female,46.8,179,71,65,22.21,,,,,,
female,58.2,170,71,160,24.49,,,,,,
female,31.8,173,71,61,23.78,,,,,,
female,64.1,162,57,40,21.76,,,,,,
female,80.1,160,61,94,23.55,,,,,,
female,28.4,170,68,30,23.66,,,,,,
male,30.3,177,77,82,24.52,,,,,,
female,24.3,165,65,133,23.87,,,,,,
female,48.5,174,70,98,22.96,,,,,,
male,41.7,179,75,19,23.32,,,,,,
female,38.0,151,51,221,22.47,,,,,,
male,51.1,173,76,174,25.44,,,,,,
male,19.7,175,72,4,23.49,,,,,,
female,78.5,179,74,37,22.95,,,,,,
male,22.1,194,99,90,26.24,,,,,,
female,20.6,175,71,111,23.25,,,,,,
male,47.1,194,99,3,26.40,,,,,,
female,29.4,173,70,16,23.52,,,,,,
female,32.9,159,61,134,23.97,,,,,,
female,27.9,163,60,41,22.60,,,,,,
male,53.6,191,89,94,24.57,,,,,,
male,46.4,165,68,15,24.75,,,,,,
female,34.1,158,59,131,23.91,,,,,,
female,22.1,157,56,55,22.94,,,,,,
female,70.0,166,63,166,22.69,,,,,,
male,38.7,176,83,21,26.67,,,,,,
male,67.5,187,91,109,25.90,,,,,,
male,27.1,191,93,45,25.69,,,,,,
female,25.5,170,60,25,20.80,,,,,,
male,22.1,190,83,187,22.91,,,,,,
male,26.7,186,84,24,24.24,,,,,,
female,27.1,161,59,54,22.82,,,,,,
male,69.5,191,96,123,26.29,,,,,,
male,33.7,191,97,25,26.60,,,,,,
female,38.8,150,54,111,24.11,,,,,,
female,24.5,175,65,48,21.06,,,,,,
male,69.4,181,90,55,27.40,,,,,,
female,68.5,159,62,38,24.34,,,,,,
female,55.6,178,75,50,23.54,,,,,,
female,26.8,163,55,3,20.73,,,,,,
female,71.4,158,57,171,23.08,,,,,,
female,76.5,165,66,142,24.16,,,,,,
male,50.1,203,101,92,24.48,,,,,,
male,36.8,162,65,95,24.72,,,,,,
female,56.5,165,68,62,25.02,,,,,,
male,52.0,176,71,73,22.82,,,,,,
female,26.7,181,73,138,22.27,,,,,,
male,27.6,206,105,49,24.51,,,,,,
male,18.9,185,84,1,24.35,,,,,,
male,78.5,184,87,196,25.76,,,,,,
female,48.8,168,69,83,24.50,,,,,,
male,72.0,174,82,99,27.12,,,,,,
male,38.3,190,92,214,25.53,,,,,,
male,33.1,192,97,6,26.38,,,,,,
male,46.9,193,98,88,26.29,,,,,,
female,29.8,147,45,199,20.67,,,,,,
male,36.3,190,90,69,25.14,,,,,,
female,34.4,163,60,145,22.85,,,,,,
male,49.6,189,87,107,24.33,,,,,,
female,22.0,165,65,164,23.87,,,,,,
female,50.2,164,62,59,22.81,,,,,,
female,49.6,158,53,51,21.13,,,,,,
female,25.8,158,53,98,21.12,,,,,,
male,29.4,178,82,135,25.78,,,,,,
male,25.4,206,111,10,26.25,,,,,,
male,65.6,183,87,209,25.97,,,,,,
female,26.6,160,53,179,20.97,,,,,,
female,32.2,161,60,39,23.03,,,,,,
female,21.1,172,57,3,19.17,,,,,,
female,60.6,174,72,56,23.70,,,,,,
female,65.9,168,70,114,24.98,,,,,,
female,24.2,145,46,36,21.96,,,,,,
female,80.1,152,55,138,24.05,,,,,,
female,63.4,160,64,41,24.90,,,,,,
male,53.7,202,104,37,25.68,,,,,,
female,58.1,169,63,183,22.00,,,,,,
female,70.8,149,49,47,22.00,,,,,,
female,31.4,160,68,12,26.37,,,,,,
female,43.3,176,71,10,22.84,,,,,,
male,28.4,188,87,29,24.60,,,,,,
female,34.0,173,72,143,24.31,,,,,,
female,62.4,161,65,26,25.29,,,,,,
female,35.1,178,69,65,21.73,,,,,,
male,36.3,195,92,13,24.15,,,,,,
male,23.1,185,88,171,25.63,,,,,,
female,63.5,166,63,144,22.99,,,,,,
female,35.5,176,80,38,25.81,,,,,,
male,21.0,179,81,148,25.41,,,,,,
male,24.4,182,78,12,23.46,,,,,,
female,53.3,172,75,173,25.42,,,,,,
female,44.6,197,94,64,24.18,,,,,,
male,35.5,173,74,108,24.71,,,,,,
male,58.4,191,98,43,26.95,,,,,,
male,75.6,182,85,30,25.61,,,,,,
female,73.6,163,63,150,23.56,,,,,,
male,41.7,173,71,82,23.95,,,,,,
female,34.3,165,67,12,24.67,,,,,,
female,49.6,165,64,93,23.51,,,,,,
female,37.5,154,53,111,22.34,,,,,,
male,23.2,168,77,12,27.05,,,,,,
male,75.8,191,92,190,25.44,,,,,,
female,27.4,169,71,4,24.75,,,,,,
female,54.1,145,55,92,26.30,,,,,,
female,23.0,161,60,173,23.12,,,,,,
female,29.4,171,65,24,22.25,,,,,,
male,38.7,189,88,27,24.70,,,,,,
male,29.9,166,70,3,25.13,,,,,,
female,37.9,171,66,7,22.69,,,,,,
female,28.9,163,64,132,24.02,,,,,,
male,37.6,183,77,11,22.98,,,,,,
male,44.4,172,84,135,28.37,,,,,,
female,69.9,164,67,23,24.97,,,,,,
female,57.1,183,81,117,24.22,,,,,,
female,39.9,191,80,70,21.80,,,,,,
female,64.6,160,53,41,20.64,,,,,,
female,34.2,166,68,91,24.47,,,,,,
male,34.0,180,87,170,26.84,,,,,,
male,52.3,197,98,11,25.35,,,,,,
male,78.0,175,79,21,25.81,,,,,,
male,72.0,181,79,31,24.34,,,,,,
male,25.7,170,73,88,25.14,,,,,,
female,28.7,169,60,12,20.94,,,,,,
female,65.1,166,67,65,24.26,,,,,,
female,28.1,170,63,93,21.70,,,,,,
female,53.6,165,64,61,23.67,,,,,,
male,53.6,178,78,195,24.57,,,,,,
female,49.6,151,60,21,26.38,,,,,,
female,23.6,160,60,36,23.27,,,,,,
male,45.7,190,94,37,26.22,,,,,,
female,63.7,161,60,37,23.20,,,,,,
female,62.4,176,74,191,23.74,,,,,,
female,53.3,144,48,23,23.15,,,,,,
female,53.2,159,65,37,25.67,,,,,,
female,34.3,173,70,173,23.40,,,,,,
male,47.3,180,80,189,24.75,,,,,,
female,67.5,160,62,22,24.18,,,,,,
female,31.7,181,84,43,25.61,,,,,,
male,36.8,203,109,63,26.37,,,,,,
female,77.4,167,65,70,23.49,,,,,,
female,25.2,167,60,18,21.25,,,,,,
female,57.7,159,50,91,19.95,,,,,,
male,23.5,185,82,46,23.94,,,,,,
male,57.2,187,85,106,24.49,,,,,,
male,51.4,183,89,131,26.63,,,,,,
female,32.4,160,55,9,21.34,,,,,,
female,28.6,155,54,47,22.60,,,,,,
female,18.8,156,55,160,22.50,,,,,,
male,18.9,187,88,12,25.08,,,,,,
female,72.9,158,64,66,25.45,,,,,,
male,36.0,189,88,21,24.85,,,,,,
female,56.0,158,58,159,23.20,,,,,,
female,54.5,162,63,112,24.00,,,,,,
female,28.6,158,63,107,25.14,,,,,,
male,28.0,184,85,78,25.10,,,,,,
female,71.2,162,64,161,24.20,,,,,,
female,70.2,163,65,79,24.42,,,,,,
male,23.0,178,83,46,26.21,,,,,,
female,32.6,175,72,123,23.48,,,,,,
female,30.8,159,53,52,20.89,,,,,,
female,23.4,165,69,11,25.24,,,,,,
female,39.4,161,63,99,24.33,,,,,,
male,28.8,190,93,29,25.80,,,,,,
male,75.0,179,81,253,25.33,,,,,,
female,65.5,172,71,146,24.19,,,,,,
female,37.4,148,51,30,23.12,,,,,,
female,66.6,154,56,160,23.69,,,,,,
male,53.1,185,92,138,27.07,,,,,,
female,39.5,172,68,23,22.99,,,,,,
female,27.2,158,56,101,22.42,,,,,,
female,28.8,182,76,18,22.96,,,,,,
female,26.2,161,59,6,22.80,,,,,,
female,27.6,165,62,90,23.03,,,,,,
male,51.6,180,89,59,27.39,,,,,,
male,33.6,190,93,62,25.94,,,,,,
female,75.2,176,74,61,24.00,,,,,,
female,35.6,157,57,71,23.11,,,,,,
female,22.6,161,57,36,21.95,,,,,,
female,40.8,172,68,192,22.95,,,,,,
male,41.8,184,91,180,26.87,,,,,,
female,29.4,157,53,8,21.23,,,,,,
male,24.9,177,80,150,25.67,,,,,,
female,40.9,160,59,108,23.18,,,,,,
male,45.0,184,88,32,25.90,,,,,,
male,67.1,197,100,31,25.95,,,,,,
female,72.1,163,63,14,23.70,,,,,,
male,53.6,200,109,211,27.26,,,,,,
male,20.1,179,77,10,24.03,,,,,,
male,55.8,199,101,240,25.29,,,,,,
female,64.5,159,58,18,23.24,,,,,,
female,28.2,154,55,69,23.16,,,,,,
female,60.2,170,70,8,24.10,,,,,,
female,22.5,171,67,166,22.92,,,,,,
male,25.9,191,83,143,22.95,,,,,,
female,55.4,170,69,26,23.59,,,,,,
female,32.4,168,64,91,22.59,,,,,,
female,41.5,157,55,67,22.24,,,,,,
female,50.7,154,55,151,23.26,,,,,,
female,42.2,161,63,111,24.55,,,,,,
female,24.1,184,80,87,23.72,,,,,,
male,64.4,188,94,132,26.63,,,,,,
female,44.7,162,60,55,22.68,,,,,,
female,20.3,177,67,121,21.45,,,,,,
male,66.0,198,99,212,25.40,,,,,,
male,22.0,172,73,84,24.74,,,,,,
male,35.9,178,82,11,26.08,,,,,,
female,32.8,145,51,34,24.00,,,,,,
female,39.9,145,49,96,23.20,,,,,,
male,57.9,175,78,74,25.59,,,,,,
male,53.8,176,79,89,25.45,,,,,,
male,71.6,210,121,241,27.37,,,,,,
male,47.6,174,77,67,25.62,,,,,,
female,56.3,155,59,11,24.62,,,,,,
female,35.2,172,69,185,23.29,,,,,,
male,28.1,189,94,29,26.33,,,,,,
male,35.3,188,97,61,27.42,,,,,,
male,34.5,196,97,72,25.16,,,,,,
male,75.4,211,115,241,25.93,,,,,,
male,28.9,181,81,87,24.78,,,,,,
male,25.4,198,96,46,24.50,,,,,,
male,24.4,191,92,223,25.21,,,,,,
male,48.2,189,99,10,27.44,,,,,,
male,32.8,188,83,60,23.35,,,,,,
female,33.5,165,64,124,23.30,,,,,,
male,21.2,186,85,32,24.73,,,,,,
female,45.2,163,58,99,21.78,,,,,,
male,21.7,184,90,128,26.57,,,,,,
male,20.0,186,89,149,25.86,,,,,,
female,24.9,160,62,151,24.43,,,,,,
male,21.6,180,76,63,23.54,,,,,,
female,58.2,172,68,207,23.03,,,,,,
male,28.5,179,78,78,24.24,,,,,,
female,72.4,183,78,75,23.27,,,,,,
female,44.8,179,78,33,24.52,,,,,,
female,38.8,174,69,193,22.88,,,,,,
male,70.7,185,90,269,26.40,,,,,,
male,21.0,176,78,2,25.29,,,,,,
male,48.0,187,87,104,24.73,,,,,,
male,24.8,179,83,17,25.92,,,,,,
male,27.6,178,85,186,26.80,,,,,,
female,54.8,165,64,10,23.40,,,,,,
female,65.5,154,54,219,22.90,,,,,,
male,67.9,187,90,32,25.77,,,,,,
female,35.8,167,66,94,23.67,,,,,,
female,23.2,168,64,145,22.67,,,,,,
male,48.6,170,70,66,24.45,,,,,,
female,21.9,148,48,179,22.11,,,,,,
female,34.7,153,58,199,24.73,,,,,,
male,29.6,200,109,154,27.14,,,,,,
female,19.1,156,57,21,23.28,,,,,,
male,76.5,181,82,102,25.22,,,,,,
male,33.8,187,91,184,26.15,,,,,,
male,35.4,178,88,23,27.81,,,,,,
female,29.2,164,57,105,21.25,,,,,,
female,20.3,173,67,189,22.15,,,,,,
female,23.5,164,66,123,24.59,,,,,,
female,42.0,168,68,86,24.26,,,,,,
male,26.7,193,93,100,24.88,,,,,,
male,20.9,184,87,27,25.90,,,,,,
male,55.8,189,97,25,27.23,,,,,,
male,21.9,198,100,187,25.43,,,,,,
male,53.6,169,72,16,25.15,,,,,,
female,52.7,168,72,47,25.62,,,,,,
male,46.5,179,76,35,23.83,,,,,,
female,40.2,157,55,65,22.23,,,,,,
female,77.2,154,55,63,23.09,,,,,,
female,21.8,170,67,117,23.32,,,,,,
male,23.0,191,95,9,25.95,,,,,,
female,21.2,177,74,116,23.77,,,,,,
male,74.8,185,84,123,24.57,,,,,,
female,55.6,176,69,173,22.12,,,,,,
male,69.6,193,104,73,27.76,,,,,,
female,46.0,170,67,53,23.07,,,,,,
male,30.0,206,104,46,24.51,,,,,,
female,20.5,156,57,148,23.71,,,,,,
female,56.4,159,64,194,25.28,,,,,,
female,17.6,181,74,60,22.49,,,,,,
male,44.8,192,90,36,24.33,,,,,,
male,26.8,184,85,101,25.07,,,,,,
male,49.6,178,74,57,23.13,,,,,,
male,40.0,182,81,53,24.63,,,,,,
female,23.9,166,70,81,25.37,,,,,,
female,20.8,169,70,23,24.30,,,,,,
female,39.9,161,62,180,23.75,,,,,,
male,26.9,188,94,152,26.69,,,,,,
female,43.0,149,56,129,25.53,,,,,,
female,53.5,172,70,55,23.46,,,,,,
male,25.9,186,87,59,25.12,,,,,,
male,58.0,189,95,9,26.74,,,,,,
male,32.4,203,100,40,24.28,,,,,,
male,75.3,183,94,79,27.85,,,,,,
female,19.0,168,66,147,23.30,,,,,,
female,64.6,181,83,157,25.21,,,,,,
male,58.3,187,91,3,25.86,,,,,,
male,29.9,173,74,91,24.69,,,,,,
female,29.0,149,53,80,24.08,,,,,,
female,21.4,185,74,151,21.65,,,,,,
male,35.0,165,75,18,27.49,,,,,,
male,77.6,204,110,230,26.43,,,,,,
female,73.9,178,70,124,21.99,,,,,,
female,51.1,171,70,149,23.85,,,,,,
male,26.4,201,105,72,25.78,,,,,,
female,40.3,166,65,107,23.78,,,,,,
female,33.3,146,49,70,22.82,,,,,,
male,34.5,170,81,84,27.79,,,,,,
female,57.8,170,75,200,25.90,,,,,,
female,28.4,146,51,133,24.03,,,,,,
female,79.0,163,66,104,24.99,,,,,,
female,67.9,150,56,134,24.72,,,,,,
female,26.9,184,80,97,23.63,,,,,,
male,47.3,187,96,25,27.20,,,,,,
female,63.7,162,65,54,24.80,,,,,,
male,26.5,191,88,116,24.18,,,,,,
female,42.4,144,49,47,23.58,,,,,,
male,25.6,189,81,172,22.59,,,,,,
female,44.3,183,82,66,24.45,,,,,,
male,40.3,201,107,106,26.46,,,,,,
male,44.2,191,94,58,25.76,,,,,,
male,27.6,168,71,46,24.93,,,,,,
male,77.7,187,93,139,26.42,,,,,,
male,60.5,186,89,148,25.54,,,,,,
male,37.9,193,100,48,26.66,,,,,,
male,67.0,181,91,172,27.48,,,,,,
male,24.0,177,80,104,25.57,,,,,,
female,19.4,145,45,65,21.14,,,,,,
male,72.6,203,114,215,27.46,,,,,,
male,46.2,196,103,151,26.76,,,,,,
female,56.4,172,75,52,25.41,,,,,,
female,39.0,159,56,162,22.07,,,,,,
male,43.8,166,70,163,25.46,,,,,,
female,69.9,161,64,61,24.56,,,,,,
female,56.3,156,58,9,23.99,,,,,,
male,20.5,207,102,19,23.67,,,,,,
male,53.0,179,73,78,22.93,,,,,,
male,36.7,183,88,122,26.46,,,,,,
male,43.4,173,85,29,28.38,,,,,,
female,58.3,184,77,36,22.90,,,,,,
female,27.6,173,71,58,23.80,,,,,,
male,36.3,182,82,135,24.60,,,,,,
male,41.0,172,70,51,23.69,,,,,,
male,59.9,181,87,81,26.62,,,,,,
female,66.9,156,55,26,22.49,,,,,,
female,56.3,166,62,97,22.57,,,,,,
male,39.3,168,70,17,24.64,,,,,,
female,20.2,163,62,60,23.45,,,,,,
male,43.4,189,88,76,24.60,,,,,,
male,69.7,182,88,104,26.36,,,,,,
female,21.5,162,60,78,23.09,,,,,,
male,22.4,181,82,33,25.12,,,,,,
female,70.2,172,68,36,22.94,,,,,,
female,41.0,172,69,52,23.22,,,,,,
female,31.6,172,68,28,23.01,,,,,,
male,43.2,156,69,17,28.28,,,,,,
male,43.4,195,100,72,26.27,,,,,,
female,32.0,168,71,6,25.06,,,,,,
male,35.8,191,94,236,25.96,,,,,,
